x,y,z,avg_M_x,avg_M_y,avg_M_z,avg_M_tot,
6687,51,6,0,-43.86,0.36,-28.32,52.21
6688,51,6,0,-43.68,0.78,-28.62,52.227
6689,51,6,0,-43.86,0.72,-28.56,52.344
6690,51,6,0,-43.92,0.36,-28.8,52.522
6691,51,6,0,-44.22,0.36,-28.62,52.675
6692,51,6,0,-44.46,0,-28.14,52.617
6693,51,6,0,-44.1,0,-28.2,52.345
6694,51,6,0,-43.5,0.36,-28.38,51.94
6695,51,6,0,-43.44,0.48,-28.5,51.957
6696,51,6,0,-43.26,0.36,-29.1,52.138
6697,51,6,0,-43.5,0.48,-28.68,52.106
6698,51,6,0,-43.98,0.72,-28.32,52.314
6699,51,6,0,-44.16,0.6,-28.56,52.594
6700,51,7,0,-43.32,5.88,-28.02,51.926
6701,51,7,0,-43.14,5.82,-27.96,51.737
6702,51,7,0,-42.78,5.82,-27.96,51.437
6703,51,7,0,-42.78,5.94,-28.14,51.549
6704,51,7,0,-42.78,6.12,-28.26,51.635
6705,51,7,0,-42.84,5.76,-27.78,51.383
6706,51,7,0,-43.2,5.76,-27.66,51.619
6707,51,7,0,-43.08,5.58,-27.36,51.338
6708,51,7,0,-43.26,5.22,-27.18,51.356
6709,51,7,0,-43.08,5.1,-27.36,51.288
6710,51,7,0,-43.08,5.1,-27.66,51.449
6711,51,7,0,-43.44,4.92,-27.78,51.797
6712,51,7,0,-43.38,5.1,-27.96,51.861
6713,51,7,0,-43.92,5.16,-27.96,52.32
6714,51,7,0,-43.74,4.92,-27.78,52.049
6715,51,7,0,-43.68,5.04,-28.08,52.171
6716,51,7,0,-43.5,4.86,-28.08,52.003
6717,51,7,0,-43.14,5.22,-28.2,51.803
6718,51,7,0,-43.08,5.16,-27.96,51.617
6719,51,7,0,-43.02,4.98,-28.02,51.581
6720,51,7,0,-43.5,5.16,-27.78,51.871
6721,51,7,0,-43.44,5.04,-27.48,51.649
6722,51,7,0,-43.8,5.04,-27.9,52.175
6723,51,7,0,-44.22,5.34,-27.72,52.463
6724,51,7,0,-43.98,5.22,-27.84,52.312
6725,51,7,0,-44.16,4.98,-28.32,52.697
6726,51,7,0,-44.16,5.1,-28.14,52.612
6727,51,7,0,-44.04,4.62,-28.2,52.499
6728,51,7,0,-44.22,4.62,-28.2,52.65
6729,51,7,0,-44.04,4.5,-28.02,52.392
6730,51,7,0,-44.22,4.14,-27.72,52.354
6731,51,7,0,-44.1,4.32,-27.96,52.395
6732,51,7,0,-44.04,4.26,-27.48,52.085
6733,51,7,0,-44.34,4.44,-27.54,52.385
6734,51,7,0,-44.16,4.32,-27.96,52.445
6735,51,7,0,-43.86,4.44,-27.6,52.011
6736,51,7,0,-43.56,4.56,-28.02,51.994
6737,51,7,0,-43.44,4.5,-28.56,52.182
6738,51,7,0,-43.44,4.74,-28.44,52.138
6739,51,7,0,-43.56,4.5,-28.56,52.282
6740,51,7,0,-44.34,4.8,-28.62,52.992
6741,51,7,0,-44.52,4.98,-27.78,52.712
6742,51,7,0,-44.22,5.04,-27.78,52.465
6743,51,7,0,-44.16,5.4,-27.54,52.323
6744,51,7,0,-43.86,5.52,-27.18,51.893
6745,51,7,0,-43.98,5.4,-27.3,52.045
6746,51,7,0,-44.4,5.46,-27.48,52.501
6747,51,7,0,-44.52,5.16,-27.54,52.603
6748,51,7,0,-44.46,4.74,-27.66,52.576
6749,51,7,0,-43.92,4.86,-27.48,52.036
6750,51,7,0,-44.16,4.74,-27.48,52.228
6751,51,7,0,-44.04,4.74,-27.48,52.126
6752,51,7,0,-44.16,4.74,-27.78,52.386
6753,51,7,0,-44.4,4.74,-27.96,52.684
6754,51,7,0,-44.22,4.86,-28.02,52.575
6755,51,7,0,-44.4,5.16,-28.14,52.819
6756,51,7,0,-44.4,5.28,-27.72,52.608
6757,51,7,0,-44.4,5.1,-27.72,52.591
6758,51,7,0,-44.64,5.22,-27.48,52.679
6759,51,7,0,-44.64,4.86,-27.24,52.52
6760,51,7,0,-44.46,4.92,-27.24,52.373
6761,51,7,0,-44.58,5.1,-27.42,52.586
6762,51,7,0,-44.52,5.04,-27.36,52.498
6763,51,7,0,-44.64,5.16,-27.54,52.705
6764,51,7,0,-44.76,4.92,-27.78,52.909
6765,51,7,0,-44.88,4.8,-27.78,53
6766,51,7,0,-44.76,4.62,-27.72,52.851
6767,51,7,0,-45.06,4.56,-27.54,53.006
6768,51,7,0,-45.42,4.5,-27.6,53.338
6769,51,7,0,-45.12,4.56,-27.3,52.933
6770,51,7,0,-45.3,4.5,-27.24,53.051
6771,51,7,0,-45.12,4.5,-27.54,53.052
6772,51,7,0,-44.58,4.62,-27.6,52.635
6773,51,7,0,-44.28,4.44,-27.6,52.366
6774,51,7,0,-43.92,4.56,-27.72,52.136
6775,51,7,0,-43.56,4.26,-27.3,51.584
6776,51,7,0,-43.74,4.56,-27.3,51.762
6777,51,7,0,-44.76,4.8,-27.66,52.835
6778,51,7,0,-44.88,4.5,-27.54,52.848
6779,51,7,0,-45.06,4.8,-27.78,53.152
6780,51,7,0,-44.88,4.08,-28.08,53.098
6781,51,7,0,-44.64,4.02,-27.96,52.827
6782,51,7,0,-44.34,4.44,-28.08,52.671
6783,51,7,0,-44.28,4.44,-28.2,52.685
6784,51,7,0,-44.46,4.8,-27.66,52.581
6785,51,7,0,-44.46,4.86,-27.48,52.492
6786,51,7,0,-45,4.44,-27.66,53.007
6787,51,7,0,-44.76,4.38,-27.48,52.705
6788,51,7,0,-44.7,4.26,-27.9,52.864
6789,51,7,0,-44.52,4.2,-28.26,52.899
6790,51,7,0,-44.34,4.56,-28.14,52.713
6791,51,7,0,-44.82,4.62,-28.14,53.123
6792,51,7,0,-44.82,4.56,-27.84,52.959
6793,51,7,0,-45,4.62,-27.48,52.929
6794,51,7,0,-45,4.5,-27.54,52.95
6795,51,7,0,-45.06,4.56,-27.84,53.163
6796,51,7,0,-45.06,4.74,-27.84,53.178
6797,51,7,0,-44.52,4.74,-27.72,52.658
6798,51,7,0,-44.64,4.68,-27.48,52.629
6799,51,7,0,-44.46,4.62,-26.82,52.128
6800,51,8,0,-40.44,5.46,-28.14,49.569
6801,51,8,0,-40.44,5.52,-28.32,49.678
6802,51,8,0,-40.86,5.28,-28.56,50.131
6803,51,8,0,-40.86,5.28,-28.92,50.337
6804,51,8,0,-41.04,4.98,-28.68,50.315
6805,51,8,0,-41.04,4.8,-28.5,50.195
6806,51,8,0,-40.74,4.92,-28.02,49.69
6807,51,8,0,-40.74,5.1,-27.96,49.674
6808,51,8,0,-40.8,5.22,-27.78,49.635
6809,51,8,0,-40.74,5.52,-27.96,49.719
6810,51,8,0,-40.98,5.58,-28.08,49.99
6811,51,8,0,-40.98,5.46,-28.02,49.943
6812,51,8,0,-40.62,5.4,-28.38,49.845
6813,51,8,0,-40.62,5.28,-28.2,49.73
6814,51,8,0,-40.8,5.64,-28.38,50.019
6815,51,8,0,-40.98,5.58,-28.02,49.956
6816,51,8,0,-40.86,6.12,-27.72,49.753
6817,51,8,0,-40.92,6,-27.9,49.888
6818,51,8,0,-41.04,5.76,-27.66,49.825
6819,51,8,0,-40.68,5.88,-27.84,49.644
6820,51,8,0,-40.86,5.28,-28.14,49.893
6821,51,8,0,-40.74,5.64,-28.14,49.834
6822,51,8,0,-40.5,5.88,-28.14,49.666
6823,51,8,0,-40.38,5.52,-28.56,49.766
6824,51,8,0,-40.74,5.76,-28.02,49.78
6825,51,8,0,-40.98,5.88,-27.96,49.957
6826,51,8,0,-40.86,5.76,-28.02,49.878
6827,51,8,0,-41.04,6.12,-27.9,50.001
6828,51,8,0,-40.56,6.24,-28.14,49.759
6829,51,8,0,-40.68,5.88,-28.26,49.881
6830,51,8,0,-40.92,5.88,-28.5,50.212
6831,51,8,0,-40.86,5.76,-28.56,50.184
6832,51,8,0,-40.92,5.64,-28.74,50.321
6833,51,8,0,-40.68,5.76,-28.5,50.003
6834,51,8,0,-40.08,5.7,-27.96,49.2
6835,51,8,0,-40.32,5.52,-27.42,49.072
6836,51,8,0,-40.32,5.58,-27.6,49.179
6837,51,8,0,-39.9,5.58,-27.66,48.869
6838,51,8,0,-39.96,5.76,-27.96,49.109
6839,51,8,0,-39.84,5.94,-28.5,49.343
6840,51,8,0,-39.72,5.76,-28.62,49.295
6841,51,8,0,-39.84,5.82,-28.92,49.573
6842,51,8,0,-40.2,5.34,-29.22,49.984
6843,51,8,0,-40.02,5.16,-29.28,49.855
6844,51,8,0,-40.14,5.1,-29.52,50.087
6845,51,8,0,-40.44,4.8,-29.04,50.018
6846,51,8,0,-40.26,5.1,-28.62,49.659
6847,51,8,0,-40.38,5.16,-28.5,49.693
6848,51,8,0,-40.32,4.8,-28.14,49.402
6849,51,8,0,-39.84,4.62,-28.38,49.132
6850,51,8,0,-40.08,4.5,-28.38,49.316
6851,51,8,0,-40.02,4.5,-28.32,49.233
6852,51,8,0,-40.08,4.8,-27.78,49.002
6853,51,8,0,-40.32,4.74,-27.72,49.159
6854,51,8,0,-40.14,4.74,-28.02,49.181
6855,51,8,0,-39.96,4.74,-28.02,49.035
6856,51,8,0,-39.9,4.68,-28.32,49.152
6857,51,8,0,-39.84,4.74,-28.44,49.179
6858,51,8,0,-40.44,4.68,-28.38,49.626
6859,51,8,0,-40.62,4.86,-28.26,49.722
6860,51,8,0,-40.92,4.74,-28.68,50.194
6861,51,8,0,-41.1,4.68,-28.74,50.37
6862,51,8,0,-40.74,4.98,-28.56,50.002
6863,51,8,0,-40.98,4.86,-28.8,50.323
6864,51,8,0,-40.5,5.1,-28.56,49.819
6865,51,8,0,-40.5,5.1,-28.5,49.785
6866,51,8,0,-40.32,5.04,-28.5,49.632
6867,51,8,0,-40.5,4.92,-28.8,49.939
6868,51,8,0,-40.68,4.74,-28.56,49.93
6869,51,8,0,-40.8,4.68,-28.62,50.056
6870,51,8,0,-40.74,4.56,-28.68,50.031
6871,51,8,0,-40.56,4.92,-28.44,49.781
6872,51,8,0,-40.5,5.28,-28.32,49.701
6873,51,8,0,-40.02,5.28,-28.38,49.345
6874,51,8,0,-40.44,5.28,-28.62,49.823
6875,51,8,0,-40.8,4.92,-28.44,49.977
6876,51,8,0,-40.8,4.62,-28.62,50.051
6877,51,8,0,-41.22,4.14,-28.68,50.386
6878,51,8,0,-40.92,4.2,-28.5,50.043
6879,51,8,0,-40.8,4.08,-28.68,50.038
6880,51,8,0,-40.74,4.02,-28.98,50.157
6881,51,8,0,-40.92,4.5,-28.8,50.241
6882,51,8,0,-40.98,4.38,-28.5,50.108
6883,51,8,0,-40.5,4.56,-28.38,49.664
6884,51,8,0,-40.74,4.68,-28.02,49.667
6885,51,8,0,-40.56,4.92,-28.02,49.542
6886,51,8,0,-40.32,4.92,-28.26,49.483
6887,51,8,0,-40.86,4.8,-27.96,49.743
6888,51,8,0,-40.74,4.8,-28.32,49.848
6889,51,8,0,-40.56,4.74,-28.38,49.729
6890,51,8,0,-40.86,4.74,-28.44,50.008
6891,51,8,0,-40.8,4.5,-28.8,50.143
6892,51,8,0,-40.8,4.38,-28.8,50.132
6893,51,8,0,-41.16,4.08,-28.74,50.366
6894,51,8,0,-40.86,4.14,-28.38,49.921
6895,51,8,0,-40.8,4.26,-28.32,49.848
6896,51,8,0,-40.68,4.32,-28.62,49.926
6897,51,8,0,-40.2,4.62,-28.5,49.494
6898,51,8,0,-40.5,4.32,-28.8,49.883
6899,51,8,0,-40.86,4.68,-28.8,50.208
6900,51,9,0,-39.42,7.62,-33.66,52.393
6901,51,9,0,-39.72,7.8,-33.54,52.569
6902,51,9,0,-39.6,7.5,-33.36,52.319
6903,51,9,0,-39.72,7.56,-33.9,52.764
6904,51,9,0,-39.84,7.56,-34.2,53.047
6905,51,9,0,-39.54,7.56,-34.44,52.978
6906,51,9,0,-39.6,7.32,-34.32,52.911
6907,51,9,0,-39.42,7.38,-34.02,52.591
6908,51,9,0,-39.54,7.08,-34.02,52.639
6909,51,9,0,-39.78,6.78,-34.08,52.819
6910,51,9,0,-39.54,7.02,-34.32,52.826
6911,51,9,0,-39.6,6.9,-34.08,52.699
6912,51,9,0,-39.12,7.56,-33.84,52.275
6913,51,9,0,-39.12,7.98,-34.08,52.493
6914,51,9,0,-39.48,7.92,-34.02,52.714
6915,51,9,0,-39,8.04,-34.32,52.569
6916,51,9,0,-39,7.86,-34.5,52.66
6917,51,9,0,-38.94,7.62,-34.32,52.462
6918,51,9,0,-38.82,7.98,-34.08,52.27
6919,51,9,0,-39.12,7.86,-34.32,52.631
6920,51,9,0,-39.3,7.74,-34.2,52.669
6921,51,9,0,-38.76,7.92,-34.14,52.255
6922,51,9,0,-38.4,7.62,-34.44,52.142
6923,51,9,0,-38.46,7.8,-34.2,52.054
6924,51,9,0,-38.64,7.62,-34.14,52.122
6925,51,9,0,-39,7.92,-33.72,52.161
6926,51,9,0,-39.36,7.62,-33.9,52.502
6927,51,9,0,-39.42,7.62,-34.14,52.702
6928,51,9,0,-39,7.38,-34.5,52.59
6929,51,9,0,-39.06,6.72,-35.04,52.902
6930,51,9,0,-38.7,7.02,-34.62,52.398
6931,51,9,0,-38.34,7.14,-34.26,51.91
6932,51,9,0,-38.28,7.5,-33.96,51.719
6933,51,9,0,-38.1,7.74,-34.08,51.701
6934,51,9,0,-38.58,7.38,-34.14,52.042
6935,51,9,0,-38.7,7.32,-34.5,52.36
6936,51,9,0,-38.94,7.2,-34.68,52.639
6937,51,9,0,-39,6.78,-34.86,52.746
6938,51,9,0,-38.64,7.14,-35.04,52.648
6939,51,9,0,-38.34,7.32,-34.8,52.293
6940,51,9,0,-38.22,7.5,-34.92,52.311
6941,51,9,0,-38.28,8.16,-34.62,52.254
6942,51,9,0,-38.34,8.1,-34.38,52.13
6943,51,9,0,-38.58,7.62,-34.14,52.077
6944,51,9,0,-38.52,7.56,-34.14,52.024
6945,51,9,0,-38.52,7.14,-33.66,51.65
6946,51,9,0,-38.4,7.38,-33.84,51.712
6947,51,9,0,-38.16,7.86,-34.44,52.001
6948,51,9,0,-38.46,7.86,-34.14,52.024
6949,51,9,0,-38.46,7.92,-34.92,52.548
6950,51,9,0,-38.28,7.62,-35.1,52.492
6951,51,9,0,-38.4,7.44,-34.62,52.235
6952,51,9,0,-37.98,7.5,-34.62,51.935
6953,51,9,0,-38.04,7.8,-33.96,51.586
6954,51,9,0,-38.16,7.68,-33.42,51.304
6955,51,9,0,-38.16,7.62,-34.02,51.688
6956,51,9,0,-38.04,7.5,-34.32,51.78
6957,51,9,0,-37.38,7.38,-34.5,51.4
6958,51,9,0,-37.26,7.74,-34.92,51.649
6959,51,9,0,-37.08,8.04,-34.38,51.201
6960,51,9,0,-37.26,8.1,-34.14,51.181
6961,51,9,0,-37.56,7.74,-34.44,51.544
6962,51,9,0,-38.16,7.38,-34.26,51.811
6963,51,9,0,-38.46,7.14,-34.26,51.999
6964,51,9,0,-38.1,7.38,-34.08,51.648
6965,51,9,0,-38.34,7.92,-33.6,51.591
6966,51,9,0,-37.92,8.16,-33.66,51.357
6967,51,9,0,-37.74,8.28,-33.9,51.401
6968,51,9,0,-37.68,8.46,-34.2,51.585
6969,51,9,0,-37.44,8.4,-34.56,51.64
6970,51,9,0,-37.38,8.52,-34.68,51.697
6971,51,9,0,-37.5,8.22,-34.44,51.575
6972,51,9,0,-37.56,7.92,-34.14,51.371
6973,51,9,0,-37.44,7.8,-34.08,51.225
6974,51,9,0,-37.44,7.68,-34.26,51.327
6975,51,9,0,-37.56,7.8,-34.62,51.673
6976,51,9,0,-37.56,7.56,-34.74,51.718
6977,51,9,0,-37.8,7.5,-34.8,51.924
6978,51,9,0,-37.8,7.44,-34.32,51.595
6979,51,9,0,-37.68,7.14,-34.14,51.345
6980,51,9,0,-37.74,7.26,-34.14,51.406
6981,51,9,0,-37.62,7.5,-34.02,51.273
6982,51,9,0,-37.56,7.68,-34.38,51.495
6983,51,9,0,-37.56,8.16,-34.38,51.569
6984,51,9,0,-37.44,8.28,-34.68,51.701
6985,51,9,0,-37.38,8.04,-34.68,51.62
6986,51,9,0,-37.14,8.04,-34.08,51.044
6987,51,9,0,-37.26,7.86,-34.02,51.063
6988,51,9,0,-37.62,7.98,-34.2,51.464
6989,51,9,0,-37.8,7.92,-34.26,51.627
6990,51,9,0,-38.16,7.92,-34.56,52.089
6991,51,9,0,-37.86,7.8,-34.8,52.012
6992,51,9,0,-37.8,7.62,-34.5,51.741
6993,51,9,0,-37.8,7.68,-34.5,51.75
6994,51,9,0,-37.92,7.62,-34.38,51.749
6995,51,9,0,-37.98,7.92,-34.26,51.759
6996,51,9,0,-38.16,8.16,-34.26,51.928
6997,51,9,0,-38.28,8.16,-34.08,51.898
6998,51,9,0,-38.1,8.22,-34.26,51.893
6999,51,9,0,-38.04,8.52,-34.38,51.977
7000,51,10,0,-32.76,5.52,-36.12,49.075
7001,51,10,0,-32.88,5.1,-36.18,49.154
7002,51,10,0,-32.88,4.92,-35.94,48.959
7003,51,10,0,-32.76,4.86,-36.3,49.138
7004,51,10,0,-32.4,4.8,-35.88,48.582
7005,51,10,0,-32.58,5.28,-35.88,48.752
7006,51,10,0,-32.7,5.1,-35.88,48.813
7007,51,10,0,-32.94,5.4,-35.7,48.874
7008,51,10,0,-32.94,5.1,-36.18,49.194
7009,51,10,0,-32.94,4.86,-36.42,49.347
7010,51,10,0,-32.88,4.98,-36.54,49.407
7011,51,10,0,-32.46,4.68,-36.42,49.01
7012,51,10,0,-32.7,4.56,-36.36,49.113
7013,51,10,0,-32.4,4.56,-35.88,48.559
7014,51,10,0,-32.58,4.74,-35.4,48.343
7015,51,10,0,-32.88,4.74,-35.52,48.634
7016,51,10,0,-33.06,5.04,-35.1,48.481
7017,51,10,0,-33,4.92,-35.34,48.602
7018,51,10,0,-32.52,5.04,-35.82,48.642
7019,51,10,0,-32.46,4.8,-35.82,48.577
7020,51,10,0,-32.04,4.8,-36.12,48.521
7021,51,10,0,-32.1,5.28,-36.12,48.61
7022,51,10,0,-32.22,5.28,-35.64,48.334
7023,51,10,0,-32.1,5.52,-35.58,48.237
7024,51,10,0,-32.16,5.34,-35.64,48.301
7025,51,10,0,-32.28,4.86,-35.64,48.33
7026,51,10,0,-32.4,4.38,-36.06,48.675
7027,51,10,0,-32.88,4.14,-36.54,49.33
7028,51,10,0,-32.94,4.2,-36.72,49.508
7029,51,10,0,-33.24,4.5,-36.78,49.779
7030,51,10,0,-33.24,4.74,-36.3,49.447
7031,51,10,0,-32.88,4.92,-35.88,48.915
7032,51,10,0,-32.94,5.04,-35.82,48.924
7033,51,10,0,-32.76,5.04,-35.64,48.671
7034,51,10,0,-32.82,5.1,-35.64,48.717
7035,51,10,0,-33.06,5.28,-35.58,48.855
7036,51,10,0,-32.76,5.28,-35.46,48.564
7037,51,10,0,-32.58,5.22,-35.82,48.701
7038,51,10,0,-32.52,5.34,-36.18,48.939
7039,51,10,0,-32.16,5.34,-36.84,49.193
7040,51,10,0,-32.52,5.34,-36.96,49.519
7041,51,10,0,-32.7,5.1,-36.42,49.211
7042,51,10,0,-32.7,4.8,-36.06,48.915
7043,51,10,0,-33.06,4.44,-35.22,48.509
7044,51,10,0,-33.12,4.68,-34.98,48.399
7045,51,10,0,-33.18,4.98,-34.98,48.47
7046,51,10,0,-33,4.8,-35.7,48.852
7047,51,10,0,-33.24,5.04,-36,49.257
7048,51,10,0,-32.82,4.86,-35.7,48.737
7049,51,10,0,-32.76,4.68,-36,48.899
7050,51,10,0,-32.88,4.68,-35.88,48.891
7051,51,10,0,-32.52,4.8,-35.64,48.485
7052,51,10,0,-32.7,4.44,-36.18,48.969
7053,51,10,0,-32.76,4.5,-36.3,49.104
7054,51,10,0,-32.94,4.74,-36.12,49.114
7055,51,10,0,-32.88,4.56,-36.36,49.234
7056,51,10,0,-32.76,4.74,-36.48,49.259
7057,51,10,0,-32.82,4.44,-36.48,49.271
7058,51,10,0,-32.64,4.32,-36.12,48.874
7059,51,10,0,-32.46,4.2,-36.06,48.699
7060,51,10,0,-32.28,4.44,-35.82,48.423
7061,51,10,0,-32.16,4.62,-35.58,48.182
7062,51,10,0,-32.16,4.74,-35.88,48.416
7063,51,10,0,-32.04,5.16,-35.82,48.335
7064,51,10,0,-32.22,4.92,-35.88,48.474
7065,51,10,0,-32.16,4.98,-36.06,48.574
7066,51,10,0,-32.34,4.74,-36.36,48.892
7067,51,10,0,-32.4,4.62,-36.54,49.054
7068,51,10,0,-32.28,4.68,-36.66,49.07
7069,51,10,0,-32.34,4.5,-36.54,49.003
7070,51,10,0,-32.22,4.8,-36.36,48.818
7071,51,10,0,-32.58,4.32,-36.06,48.79
7072,51,10,0,-32.82,4.02,-36.06,48.925
7073,51,10,0,-32.88,4.2,-36.3,49.157
7074,51,10,0,-32.64,3.9,-36.3,48.972
7075,51,10,0,-32.34,4.14,-36.3,48.792
7076,51,10,0,-32.04,4.14,-36.36,48.639
7077,51,10,0,-32.34,3.84,-35.88,48.456
7078,51,10,0,-32.46,4.02,-35.88,48.551
7079,51,10,0,-32.4,3.96,-36,48.595
7080,51,10,0,-32.4,4.32,-36,48.625
7081,51,10,0,-31.98,4.32,-36.36,48.615
7082,51,10,0,-32.04,4.02,-36.3,48.584
7083,51,10,0,-32.16,4.2,-36,48.455
7084,51,10,0,-32.22,4.2,-35.58,48.184
7085,51,10,0,-32.46,4.32,-35.04,47.96
7086,51,10,0,-32.34,4.5,-34.74,47.676
7087,51,10,0,-32.34,4.44,-34.92,47.802
7088,51,10,0,-32.28,4.68,-34.86,47.74
7089,51,10,0,-32.28,4.56,-35.22,47.992
7090,51,10,0,-32.16,4.44,-35.34,47.988
7091,51,10,0,-31.86,4.68,-35.16,47.678
7092,51,10,0,-32.04,4.26,-35.28,47.848
7093,51,10,0,-32.22,4.26,-34.8,47.616
7094,51,10,0,-32.52,4.38,-34.98,47.962
7095,51,10,0,-32.7,3.9,-35.34,48.305
7096,51,10,0,-32.64,3.96,-35.34,48.27
7097,51,10,0,-32.1,4.08,-35.64,48.138
7098,51,10,0,-31.86,4.14,-35.04,47.539
7099,51,10,0,-31.32,4.38,-34.8,47.023
7100,51,11,0,-31.26,1.32,-34.62,46.663
7101,51,11,0,-31.2,1.2,-34.32,46.398
7102,51,11,0,-31.14,0.72,-34.14,46.214
7103,51,11,0,-31.32,0.6,-34.08,46.29
7104,51,11,0,-31.38,0.84,-34.02,46.29
7105,51,11,0,-31.26,1.02,-33.84,46.08
7106,51,11,0,-31.2,1.2,-33.78,46
7107,51,11,0,-30.9,1.62,-33.66,45.721
7108,51,11,0,-31.02,1.92,-33.54,45.726
7109,51,11,0,-31.02,1.32,-33.96,46.014
7110,51,11,0,-31.14,1.2,-34.44,46.446
7111,51,11,0,-31.26,0.66,-34.26,46.383
7112,51,11,0,-30.9,0.54,-34.14,46.05
7113,51,11,0,-31.08,0.96,-33.78,45.913
7114,51,11,0,-30.96,0.96,-33.54,45.655
7115,51,11,0,-31.38,0.96,-33.66,46.028
7116,51,11,0,-31.32,0.84,-33.6,45.941
7117,51,11,0,-31.14,0.72,-33.54,45.773
7118,51,11,0,-31.32,0.54,-33.06,45.543
7119,51,11,0,-31.2,0.48,-33.06,45.46
7120,51,11,0,-31.32,0.42,-33,45.499
7121,51,11,0,-31.56,0.18,-33.36,45.923
7122,51,11,0,-30.96,0.48,-33.66,45.736
7123,51,11,0,-30.42,0.66,-34.02,45.642
7124,51,11,0,-30.6,0.42,-33.72,45.537
7125,51,11,0,-30.36,0.72,-33.06,44.891
7126,51,11,0,-30.66,0.96,-33.12,45.143
7127,51,11,0,-30.9,0.96,-32.76,45.044
7128,51,11,0,-30.72,1.2,-33.18,45.234
7129,51,11,0,-30.78,0.78,-33.72,45.662
7130,51,11,0,-30.84,0.06,-34.02,45.918
7131,51,11,0,-30.84,-0.06,-34.26,46.096
7132,51,11,0,-30.84,-0.18,-34.62,46.365
7133,51,11,0,-30.72,0.12,-34.26,46.016
7134,51,11,0,-30.66,0.66,-33.84,45.669
7135,51,11,0,-30.48,0.96,-33.78,45.509
7136,51,11,0,-30.72,1.02,-33.42,45.405
7137,51,11,0,-31.14,1.08,-33.96,46.088
7138,51,11,0,-31.14,1.14,-34.26,46.311
7139,51,11,0,-31.26,1.32,-34.32,46.441
7140,51,11,0,-31.32,1.5,-34.5,46.62
7141,51,11,0,-31.32,1.74,-34.32,46.496
7142,51,11,0,-31.44,1.62,-34.38,46.616
7143,51,11,0,-31.56,0.9,-34.32,46.634
7144,51,11,0,-31.26,0.66,-34.44,46.516
7145,51,11,0,-30.72,0,-34.56,46.24
7146,51,11,0,-30.48,0.12,-34.2,45.811
7147,51,11,0,-30.24,0.66,-34.2,45.657
7148,51,11,0,-30.3,0.96,-34.08,45.612
7149,51,11,0,-30.48,1.2,-34.2,45.827
7150,51,11,0,-30.42,1.14,-34.32,45.875
7151,51,11,0,-30.3,0.84,-34.68,46.06
7152,51,11,0,-30.48,0.42,-34.68,46.173
7153,51,11,0,-30.6,0.66,-34.68,46.255
7154,51,11,0,-30.42,0.12,-34.14,45.727
7155,51,11,0,-30.42,0.24,-33.96,45.593
7156,51,11,0,-30.24,0.48,-34.08,45.565
7157,51,11,0,-30.24,0.18,-34.02,45.518
7158,51,11,0,-30.3,0.66,-34.68,46.057
7159,51,11,0,-30.36,0.72,-34.56,46.007
7160,51,11,0,-30.54,1.02,-34.5,46.087
7161,51,11,0,-30.42,0.96,-34.32,45.871
7162,51,11,0,-30.42,0.84,-34.14,45.734
7163,51,11,0,-30.72,0.48,-34.38,46.108
7164,51,11,0,-30.54,0.3,-34.44,46.031
7165,51,11,0,-30.66,0.18,-34.56,46.2
7166,51,11,0,-30.9,0.12,-34.74,46.494
7167,51,11,0,-30.78,0.42,-34.5,46.237
7168,51,11,0,-30.84,0.12,-34.32,46.141
7169,51,11,0,-31.2,0.54,-34.2,46.297
7170,51,11,0,-31.2,0.96,-34.08,46.215
7171,51,11,0,-31.38,0.84,-34.08,46.334
7172,51,11,0,-31.5,1.08,-34.08,46.42
7173,51,11,0,-30.9,0.9,-34.02,45.967
7174,51,11,0,-30.96,0.42,-33.96,45.956
7175,51,11,0,-30.78,0.78,-34.14,45.973
7176,51,11,0,-30.6,0.54,-34.44,46.073
7177,51,11,0,-31.08,1.02,-34.74,46.625
7178,51,11,0,-31.14,1.26,-34.62,46.581
7179,51,11,0,-31.38,1.08,-34.56,46.693
7180,51,11,0,-31.8,1.08,-34.26,46.756
7181,51,11,0,-32.04,0.96,-33.96,46.699
7182,51,11,0,-31.92,0.9,-34.32,46.878
7183,51,11,0,-31.68,1.2,-33.9,46.414
7184,51,11,0,-31.44,1.32,-34.08,46.386
7185,51,11,0,-31.2,1.44,-33.96,46.139
7186,51,11,0,-31.02,1.38,-33.72,45.839
7187,51,11,0,-30.96,1.32,-34.02,46.018
7188,51,11,0,-30.96,1.32,-33.66,45.752
7189,51,11,0,-30.96,1.08,-34.2,46.145
7190,51,11,0,-31.02,1.26,-34.38,46.323
7191,51,11,0,-31.2,1.02,-34.38,46.438
7192,51,11,0,-31.62,1.02,-34.98,47.164
7193,51,11,0,-31.38,1.14,-34.68,46.784
7194,51,11,0,-31.56,1.08,-34.74,46.947
7195,51,11,0,-31.56,1.14,-34.74,46.949
7196,51,11,0,-31.44,1.08,-34.32,46.556
7197,51,11,0,-31.62,0.96,-34.2,46.587
7198,51,11,0,-31.8,0.84,-34.02,46.576
7199,51,11,0,-31.62,0.54,-34.02,46.449
7200,51,12,0,-28.86,3.42,-33.36,44.243
7201,51,12,0,-28.86,3.12,-33.3,44.176
7202,51,12,0,-29.1,3.06,-33.06,44.149
7203,51,12,0,-29.1,3.66,-33.06,44.195
7204,51,12,0,-29.34,3.54,-32.76,44.12
